PO_Number,SupplierID,ProductID,OrderDate,ExpectedDeliveryDate,QuantityOrdered,UnitCost,TotalPOValue,Currency,PO_Status
PO-SYN-0019323,SUP-00199,PRD-01210,2026/06/15,PENDING_DATE,4581,1442.53,6608229.93,eur,PENDING_APPROVAL
PO-SYN-0019324,SUP-00953,PRD-02371,2025-06-12,2025-07-18,9021,2475.32,22329861.72,CNY,APPROVED
PO-SYN-0019325,SUP-00047,PRD-00743,03/29/2024,28-May-2024,4054,290.38,1177200.52,CNY,Approved
PO-SYN-0019326,SUP-00931,PRD-00113,2024-04-14,2024-05-22,5656,63.07,356723.92,CNY,approved 
PO-SYN-0019327,SUP-00759,PRD-03299,2024-09-09,2024-10-10,9679,225.58,2183388.82,JPY,FULFILLED
PO-SYN-0019328,SUP-00648,PRD-00158,2026-06-14,2026-07-21,3885,1543.44,5996264.4,eur,Approved
PO-SYN-0019329,SUP-00521,PRD-03139,2025-04-08,2025-06-20,6671,2060.73,13747129.83,USD,CANCELLED
PO-SYN-0019330,SUP-00354,PRD-04208,11/11/2024,05-Dec-2024,5601,1023.54,5732847.54,eur,PENDING_APPROVAL
PO-SYN-0019331,SUP-00292,PRD-03974,2024-08-05,2024-08-18,6387,1236.2,7895609.4,eur,APPROVED
PO-SYN-0019332,SUP-00347,PRD-02124,2024/11/03,PENDING_DATE,14859,423.87,6298284.33,JPY,Approved
PO-SYN-0019333,SUP-00967,PRD-01898,2025-05-18,2025-05-29,6895,1323.55,9125877.25,JPY,APPROVED
PO-SYN-0019334,SUP-00599,PRD-03261,2024-03-01,2024-03-21,1288,1764.56,2272753.28,CNY,APPROVED
PO-SYN-0019335,SUP-00237,PRD-01230,10/07/2024,28-Oct-2024,7051,,,CNY,APPROVED
PO-SYN-0019336,SUP-00492,PRD-02125,2025-07-06,2025-09-01,14628,1783.86,26094304.08,EUR,approved 
PO-SYN-0019337,SUP-00625,PRD-00546,2025-08-23,2025-09-25,4835,660.93,3195596.55,eur,PENDING_APPROVAL
PO-SYN-0019338,SUP-00444,PRD-00413,2024-07-31,2024-10-01,9788,747.79,7319368.52,usd,approved 
PO-SYN-0019339,SUP-00098,PRD-04705,2026-03-15,2026-05-11,14423,360.55,5200212.65,CNY,FULFILLED
PO-SYN-0019340,SUP-00991,PRD-04723,06/27/2024,23-Aug-2024,8099,1487.76,12049368.24,usd,PENDING_APPROVAL
PO-SYN-0019341,SUP-00922,PRD-00832,2025/12/13,PENDING_DATE,4039,2300.06,9289942.34,GBP,PENDING_APPROVAL
PO-SYN-0019342,SUP-00138,PRD-04271,2024-12-15,2025-02-19,13299,105.12,1397990.88,GBP,FULFILLED
PO-SYN-0019343,SUP-00608,PRD-01009,2025-07-01,2025-08-24,4550,325.92,1482936.0,USD,CANCELLED
PO-SYN-0019344,SUP-00089,PRD-02350,2024-01-06,2024-03-15,8037,582.2,4679141.4,GBP,CANCELLED
PO-SYN-0019345,SUP-00673,PRD-01204,02/25/2025,27-Mar-2025,12074,766.94,9260033.56,GBP,FULFILLED
PO-SYN-0019346,SUP-00781,PRD-01830,2025-02-22,2025-03-19,12691,2353.29,29865603.39,eur,APPROVED
PO-SYN-0019347,SUP-00683,PRD-03243,2024-06-12,2024-08-10,1870,1990.86,3722908.2,EUR,Approved
PO-SYN-0019348,SUP-00051,PRD-02635,2024-04-20,2024-05-31,14820,1351.64,20031304.8,JPY,FULFILLED
PO-SYN-0019349,SUP-00906,PRD-00263,2025-11-23,2025-12-23,8394,1508.96,12666210.24,GBP,approved 
PO-SYN-0019350,SUP-00723,PRD-00466,11/30/2025,09-Dec-2025,-500,,,CNY,approved 
PO-SYN-0019351,SUP-00463,PRD-04646,2024-06-09,2024-07-28,14140,2312.27,32695497.8,GBP,FULFILLED
PO-SYN-0019352,SUP-00625,PRD-01547,2025-12-14,2026-01-07,9510,1382.09,13143675.9,GBP,APPROVED
PO-SYN-0019353,SUP-00833,PRD-01336,2026-04-06,2026-04-13,3442,2440.11,8398858.62,eur,IN_TRANSIT
PO-SYN-0019354,SUP-00265,PRD-02378,2026-03-01,2026-05-03,3569,60.19,214818.11,USD,APPROVED
PO-SYN-0019355,SUP-88888,PRD-00816,06/21/2024,27-Aug-2024,5267,1736.63,9146830.21,USD,APPROVED
PO-SYN-0019356,SUP-00083,PRD-02361,2025-03-29,2025-06-10,8145,903.94,7362591.3,USD,PENDING_APPROVAL
PO-SYN-0019357,SUP-00074,PRD-01469,2025-10-18,2025-11-19,9502,1242.18,11803194.36,eur,FULFILLED
PO-SYN-0019358,SUP-00772,PRD-00017,2024-03-25,2024-04-05,10763,1706.37,18365660.31,usd,APPROVED
PO-SYN-0019359,SUP-00848,PRD-00176,2025/08/11,PENDING_DATE,1789,266.07,475999.23,EUR,FULFILLED
PO-SYN-0019360,SUP-00714,PRD-77777,03/18/2026,06-May-2026,3492,1571.25,5486805.0,JPY,CANCELLED
PO-SYN-0019361,SUP-00738,PRD-04552,2025-05-31,2025-08-13,12383,1013.92,12555371.36,usd,CANCELLED
PO-SYN-0019362,SUP-00604,PRD-01566,2026-03-05,2026-04-16,8145,894.58,7286354.1,GBP,Approved
PO-SYN-0019363,SUP-00845,PRD-00075,2025-08-05,2025-09-05,7905,389.88,3082001.4,JPY,CANCELLED
PO-SYN-0019364,SUP-00524,PRD-02036,2024-03-14,2024-05-02,6478,1324.19,8578102.82,USD,FULFILLED
PO-SYN-0019365,SUP-00107,PRD-00682,12/31/2024,10-Feb-2025,12543,,,JPY,approved 
PO-SYN-0019366,SUP-00110,PRD-04425,2025-02-01,2025-03-11,14183,254.12,3604183.96,EUR,FULFILLED
PO-SYN-0019367,SUP-00313,PRD-02367,2026-06-17,2026-08-19,1993,1148.14,2288243.02,usd,Approved
PO-SYN-0019368,SUP-00796,PRD-00845,2024/10/27,PENDING_DATE,9922,1240.34,12306653.48,JPY,approved 
PO-SYN-0019369,SUP-00618,PRD-04498,2024-12-25,2025-01-27,8659,2252.3,19502665.7,JPY,APPROVED
PO-SYN-0019370,SUP-00702,PRD-00731,02/15/2026,24-Apr-2026,1818,1370.32,2491241.76,usd,CANCELLED
PO-SYN-0019371,SUP-00867,PRD-04461,2025-07-31,2025-08-15,4782,193.8,926751.6,EUR,IN_TRANSIT
PO-SYN-0019372,SUP-00820,PRD-03367,2025-07-14,2025-08-06,8454,1944.34,16437450.36,JPY,PENDING_APPROVAL
PO-SYN-0019373,SUP-00139,PRD-00618,2024-09-01,2024-11-08,12514,1219.05,15255191.7,CNY,CANCELLED
PO-SYN-0019374,SUP-00716,PRD-00028,2024-03-21,2024-04-02,13068,316.78,4139681.04,EUR,Approved
PO-SYN-0019375,SUP-00167,PRD-01448,10/12/2024,06-Dec-2024,7371,252.67,1862430.57,GBP,APPROVED
PO-SYN-0019376,SUP-00383,PRD-00395,2024-03-02,2024-05-12,6953,124.03,862380.59,EUR,Approved
PO-SYN-0019377,SUP-00646,PRD-04755,2024/12/31,PENDING_DATE,5084,2000.74,10171762.16,CNY,CANCELLED
PO-SYN-0019378,SUP-00059,PRD-03635,2024-02-28,2024-03-14,3519,108.86,383078.34,GBP,PENDING_APPROVAL
PO-SYN-0019379,SUP-00279,PRD-03184,2025-05-14,2025-07-07,9168,2495.28,22876727.04,usd,CANCELLED
PO-SYN-0019380,SUP-00707,PRD-01394,05/26/2026,15-Jul-2026,-500,,,CNY,APPROVED
PO-SYN-0019381,SUP-00580,PRD-02508,2025-01-13,2025-02-26,3270,1015.64,3321142.8,JPY,Approved
PO-SYN-0019382,SUP-00081,PRD-01944,2025-03-26,2025-04-17,11411,1666.51,19016545.61,USD,PENDING_APPROVAL
PO-SYN-0019383,SUP-00057,PRD-04699,2024-12-05,2025-02-07,396,1729.07,684711.72,eur,FULFILLED
PO-SYN-0019384,SUP-00041,PRD-02033,2024-05-28,2024-06-06,3727,281.85,1050454.95,EUR,APPROVED
PO-SYN-0019385,SUP-00462,PRD-01712,06/19/2024,21-Aug-2024,4778,393.68,1881003.04,JPY,IN_TRANSIT
PO-SYN-0019386,SUP-00352,PRD-00045,2026/01/04,PENDING_DATE,14811,271.37,4019261.07,EUR,Approved
PO-SYN-0019387,SUP-00403,PRD-02389,2024-06-27,2024-07-25,5495,2481.61,13636446.95,JPY,FULFILLED
PO-SYN-0019388,SUP-00633,PRD-02940,2026-04-16,2026-05-23,11825,855.34,10114395.5,eur,CANCELLED
PO-SYN-0019389,SUP-00940,PRD-02178,2024-02-27,2024-04-18,12394,657.63,8150666.22,CNY,PENDING_APPROVAL
PO-SYN-0019390,SUP-88888,PRD-03025,07/04/2025,05-Aug-2025,2625,210.3,552037.5,JPY,FULFILLED
PO-SYN-0019391,SUP-00222,PRD-02637,2025-11-18,2026-01-01,4462,1041.02,4645031.24,GBP,IN_TRANSIT
PO-SYN-0019392,SUP-00523,PRD-00851,2024-03-29,2024-06-11,1181,591.93,699069.33,EUR,FULFILLED
PO-SYN-0019393,SUP-00191,PRD-00779,2026-03-16,2026-03-31,5748,926.21,5323855.08,USD,IN_TRANSIT
PO-SYN-0019394,SUP-00137,PRD-01041,2025-10-24,2025-11-19,8388,1251.23,10495317.24,USD,IN_TRANSIT
PO-SYN-0019395,SUP-00784,PRD-00164,08/24/2025,21-Oct-2025,14013,,,GBP,FULFILLED
PO-SYN-0019396,SUP-00868,PRD-01885,2026-06-04,2026-08-17,11923,1173.94,13996886.62,EUR,APPROVED
PO-SYN-0019397,SUP-00305,PRD-00932,2024-04-27,2024-06-16,14870,1654.49,24602266.3,JPY,APPROVED
PO-SYN-0019398,SUP-00683,PRD-02086,2024-02-17,2024-04-25,1951,1482.68,2892708.68,eur,approved 
PO-SYN-0019399,SUP-00821,PRD-03527,2024-06-17,2024-07-27,6586,631.5,4159059.0,eur,approved 
PO-SYN-0019400,SUP-00529,PRD-77777,07/27/2024,08-Oct-2024,10569,722.0,7630818.0,GBP,PENDING_APPROVAL
PO-SYN-0019401,SUP-00895,PRD-03710,2024-08-01,2024-08-14,2543,203.9,518517.7,JPY,APPROVED
PO-SYN-0019402,SUP-00232,PRD-01365,2024-11-17,2024-12-13,1183,434.76,514321.08,JPY,Approved
PO-SYN-0019403,SUP-00849,PRD-03081,2024-10-28,2025-01-03,9047,1577.05,14267571.35,USD,Approved
PO-SYN-0019404,SUP-00571,PRD-02850,2024/06/02,PENDING_DATE,10556,29.67,313196.52,GBP,IN_TRANSIT
PO-SYN-0019405,SUP-00592,PRD-00073,02/03/2025,25-Feb-2025,7414,76.88,569988.32,USD,PENDING_APPROVAL
PO-SYN-0019406,SUP-00649,PRD-00855,2024-07-07,2024-08-21,14579,1709.85,24927903.15,usd,IN_TRANSIT
PO-SYN-0019407,SUP-00932,PRD-04877,2024-08-04,2024-08-11,12316,2489.55,30661297.8,usd,PENDING_APPROVAL
PO-SYN-0019408,SUP-00309,PRD-02903,2024-10-12,2024-11-26,12497,781.44,9765655.68,GBP,IN_TRANSIT
PO-SYN-0019409,SUP-00704,PRD-02311,2026-05-03,2026-06-02,1544,761.15,1175215.6,CNY,IN_TRANSIT
PO-SYN-0019410,SUP-00635,PRD-03414,01/23/2024,11-Feb-2024,-500,,,CNY,Approved
PO-SYN-0019411,SUP-00244,PRD-03414,2025-09-21,2025-10-10,5012,708.0,3548496.0,USD,FULFILLED
PO-SYN-0019412,SUP-00147,PRD-00067,2026-04-01,2026-05-14,7206,2054.84,14807177.04,GBP,approved 
PO-SYN-0019413,SUP-00238,PRD-01206,2024/05/19,PENDING_DATE,14663,376.11,5514900.93,EUR,FULFILLED
PO-SYN-0019414,SUP-00062,PRD-04191,2025-11-07,2026-01-20,8849,176.92,1565565.08,usd,APPROVED
PO-SYN-0019415,SUP-00148,PRD-01131,10/28/2025,03-Dec-2025,4530,954.01,4321665.3,CNY,FULFILLED
PO-SYN-0019416,SUP-00482,PRD-03617,2025-03-04,2025-04-28,12516,1499.03,18761859.48,CNY,approved 
PO-SYN-0019417,SUP-00484,PRD-00651,2024-06-19,2024-08-20,3720,39.9,148428.0,eur,Approved
PO-SYN-0019418,SUP-00759,PRD-02737,2024-05-25,2024-06-16,8140,92.31,751403.4,JPY,IN_TRANSIT
PO-SYN-0019419,SUP-00316,PRD-02052,2024-08-08,2024-09-15,2648,936.47,2479772.56,USD,CANCELLED
PO-SYN-0019420,SUP-00815,PRD-00867,02/16/2026,12-Apr-2026,2919,534.17,1559242.23,USD,FULFILLED
PO-SYN-0019421,SUP-00983,PRD-00139,2024-10-14,2024-10-28,8289,2008.61,16649368.29,JPY,Approved
PO-SYN-0019422,SUP-00668,PRD-03125,2026/03/09,PENDING_DATE,1786,1072.85,1916110.1,eur,PENDING_APPROVAL
PO-SYN-0019423,SUP-00420,PRD-04289,2026-03-08,2026-03-28,10875,2233.27,24286811.25,EUR,PENDING_APPROVAL
PO-SYN-0019424,SUP-00569,PRD-01780,2025-12-30,2026-03-04,11274,1248.62,14076941.88,JPY,Approved
PO-SYN-0019425,SUP-88888,PRD-00351,10/17/2025,16-Dec-2025,12384,,,EUR,Approved
PO-SYN-0019426,SUP-00895,PRD-01829,2025-10-23,2025-11-04,14268,1366.48,19496936.64,EUR,approved 
PO-SYN-0019427,SUP-00378,PRD-03107,2025-05-20,2025-07-27,2096,235.38,493356.48,eur,Approved
PO-SYN-0019428,SUP-00953,PRD-03489,2024-08-22,2024-09-19,12522,966.15,12098130.3,GBP,CANCELLED
PO-SYN-0019429,SUP-00219,PRD-03845,2025-10-19,2025-12-31,10543,959.16,10112423.88,CNY,Approved
PO-SYN-0019430,SUP-00671,PRD-03773,01/07/2024,17-Feb-2024,3716,498.36,1851905.76,EUR,IN_TRANSIT
PO-SYN-0019431,SUP-00414,PRD-00483,2025/09/27,PENDING_DATE,13402,1722.44,23084140.88,USD,CANCELLED
PO-SYN-0019432,SUP-00564,PRD-00328,2024-01-31,2024-03-10,5845,2402.54,14042846.3,JPY,APPROVED
PO-SYN-0019433,SUP-00825,PRD-03875,2024-08-17,2024-10-18,5983,890.95,5330553.85,usd,Approved
PO-SYN-0019434,SUP-00902,PRD-02446,2024-12-27,2025-03-07,11621,1199.96,13944735.16,eur,PENDING_APPROVAL
PO-SYN-0019435,SUP-00686,PRD-00717,01/07/2024,21-Jan-2024,2258,300.31,678099.98,eur,IN_TRANSIT
PO-SYN-0019436,SUP-00013,PRD-04426,2025-03-09,2025-04-26,4066,1252.71,5093518.86,eur,approved 
PO-SYN-0019437,SUP-00993,PRD-04599,2025-08-07,2025-09-23,9936,1940.6,19281801.6,JPY,Approved
PO-SYN-0019438,SUP-00413,PRD-02983,2026-04-18,2026-06-20,5229,476.58,2492036.82,CNY,FULFILLED
PO-SYN-0019439,SUP-00389,PRD-04802,2025-07-09,2025-09-15,625,271.14,169462.5,EUR,Approved
PO-SYN-0019440,SUP-00215,PRD-77777,09/23/2025,18-Nov-2025,-500,,,eur,PENDING_APPROVAL
PO-SYN-0019441,SUP-00508,PRD-04317,2024-06-01,2024-08-03,3803,701.61,2668222.83,JPY,IN_TRANSIT
PO-SYN-0019442,SUP-00409,PRD-01510,2025-09-12,2025-11-11,8789,679.18,5969313.02,USD,CANCELLED
PO-SYN-0019443,SUP-00673,PRD-04342,2025-12-11,2026-01-04,3378,215.86,729175.08,CNY,CANCELLED
PO-SYN-0019444,SUP-00055,PRD-00086,2025-08-22,2025-10-29,12451,156.37,1946962.87,usd,approved 
PO-SYN-0019445,SUP-00812,PRD-03259,05/12/2025,23-Jul-2025,3193,2222.23,7095580.39,JPY,approved 
PO-SYN-0019446,SUP-00225,PRD-01505,2024-10-19,2024-12-18,14809,1592.61,23584961.49,EUR,approved 
PO-SYN-0019447,SUP-00358,PRD-02389,2025-02-22,2025-04-04,8211,1791.4,14709185.4,GBP,FULFILLED
PO-SYN-0019448,SUP-00036,PRD-01339,2025-05-18,2025-07-06,14805,378.51,5603840.55,USD,APPROVED
PO-SYN-0019449,SUP-00400,PRD-03761,2024/03/03,PENDING_DATE,3083,2044.48,6303131.84,usd,Approved
PO-SYN-0019450,SUP-00524,PRD-04350,09/29/2025,20-Nov-2025,7564,753.17,5696977.88,usd,APPROVED
PO-SYN-0019451,SUP-00110,PRD-01366,2025-07-25,2025-09-17,5342,2272.02,12137130.84,eur,PENDING_APPROVAL
PO-SYN-0019452,SUP-00391,PRD-00104,2025-02-25,2025-03-06,4347,597.16,2595854.52,JPY,approved 
PO-SYN-0019453,SUP-00690,PRD-03627,2024-07-04,2024-09-01,9390,2155.39,20239112.1,usd,PENDING_APPROVAL
PO-SYN-0019454,SUP-00121,PRD-03191,2025-06-17,2025-07-11,8731,1139.64,9950196.84,GBP,IN_TRANSIT
PO-SYN-0019455,SUP-00643,PRD-03403,09/08/2024,14-Nov-2024,6266,,,JPY,CANCELLED
PO-SYN-0019456,SUP-00459,PRD-03793,2024-11-10,2024-11-29,6377,743.31,4740087.87,JPY,APPROVED
PO-SYN-0019457,SUP-00988,PRD-00387,2024-04-08,2024-05-13,12376,339.22,4198186.72,JPY,APPROVED
PO-SYN-0019458,SUP-00741,PRD-03555,2025/08/07,PENDING_DATE,4928,1373.26,6767425.28,eur,PENDING_APPROVAL
PO-SYN-0019459,SUP-00918,PRD-02554,2024-12-27,2025-01-30,2497,1237.24,3089388.28,GBP,FULFILLED
PO-SYN-0019460,SUP-88888,PRD-02969,06/29/2025,11-Sep-2025,10454,1189.59,12435973.86,CNY,CANCELLED
PO-SYN-0019461,SUP-00258,PRD-04406,2025-07-13,2025-07-31,11733,1395.68,16375513.44,JPY,PENDING_APPROVAL
PO-SYN-0019462,SUP-00182,PRD-01406,2024-06-05,2024-07-21,9876,1487.88,14694302.88,EUR,Approved
PO-SYN-0019463,SUP-00862,PRD-00876,2026-02-08,2026-04-06,13355,2399.98,32051732.9,EUR,Approved
PO-SYN-0019464,SUP-00449,PRD-04099,2026-02-18,2026-03-25,8506,1624.66,13819357.96,USD,FULFILLED
PO-SYN-0019465,SUP-00328,PRD-02384,11/19/2024,26-Nov-2024,11324,584.42,6617972.08,USD,IN_TRANSIT
PO-SYN-0019466,SUP-00692,PRD-00755,2025-12-10,2026-01-18,4294,1122.6,4820444.4,eur,IN_TRANSIT
PO-SYN-0019467,SUP-00585,PRD-01773,2024/10/25,PENDING_DATE,14596,561.78,8199740.88,EUR,PENDING_APPROVAL
PO-SYN-0019468,SUP-00355,PRD-03332,2025-05-28,2025-06-29,12636,1923.02,24299280.72,GBP,Approved
PO-SYN-0019469,SUP-00850,PRD-01092,2025-01-17,2025-02-17,14393,862.19,12409500.67,EUR,FULFILLED
PO-SYN-0019470,SUP-00712,PRD-00314,04/14/2026,27-May-2026,-500,,,eur,PENDING_APPROVAL
PO-SYN-0019471,SUP-00920,PRD-03904,2025-11-04,2025-11-29,14699,50.23,738330.77,EUR,APPROVED
PO-SYN-0019472,SUP-00132,PRD-02929,2026-06-04,2026-06-28,750,287.6,215700.0,CNY,Approved
PO-SYN-0019473,SUP-00356,PRD-00954,2026-02-17,2026-04-16,2136,1141.49,2438222.64,usd,CANCELLED
PO-SYN-0019474,SUP-00411,PRD-01697,2024-10-06,2024-11-04,2681,93.47,250593.07,usd,FULFILLED
PO-SYN-0019475,SUP-00629,PRD-01050,10/26/2025,22-Nov-2025,5300,665.6,3527680.0,JPY,IN_TRANSIT
PO-SYN-0019476,SUP-00937,PRD-04312,2026/06/12,PENDING_DATE,8528,2346.41,20010184.48,CNY,APPROVED
PO-SYN-0019477,SUP-00405,PRD-02061,2026-05-07,2026-06-21,9970,1770.49,17651785.3,USD,CANCELLED
PO-SYN-0019478,SUP-00769,PRD-03104,2025-09-18,2025-10-03,12564,169.13,2124949.32,GBP,FULFILLED
PO-SYN-0019479,SUP-00518,PRD-03450,2024-12-05,2025-02-09,247,2052.53,506974.91,CNY,APPROVED
PO-SYN-0019480,SUP-00165,PRD-77777,02/02/2026,01-Apr-2026,12534,580.2,7272226.8,eur,Approved
PO-SYN-0019481,SUP-00676,PRD-04238,2025-09-20,2025-11-16,4689,15.94,74742.66,CNY,approved 
PO-SYN-0019482,SUP-00094,PRD-02339,2026-05-11,2026-06-16,7353,542.53,3989223.09,eur,approved 
PO-SYN-0019483,SUP-00539,PRD-04606,2025-08-16,2025-09-26,2347,2140.06,5022720.82,eur,Approved
PO-SYN-0019484,SUP-00352,PRD-02015,2024-07-10,2024-08-06,9269,1649.99,15293757.31,JPY,approved 
PO-SYN-0019485,SUP-00509,PRD-00061,07/27/2025,10-Oct-2025,9751,,,eur,CANCELLED
PO-SYN-0019486,SUP-00191,PRD-00376,2024-05-27,2024-06-17,6353,635.05,4034472.65,usd,APPROVED
PO-SYN-0019487,SUP-00800,PRD-00669,2025-09-13,2025-11-23,4195,1588.04,6661827.8,USD,PENDING_APPROVAL
PO-SYN-0019488,SUP-00543,PRD-00947,2025-12-30,2026-02-22,888,705.93,626865.84,GBP,CANCELLED
PO-SYN-0019489,SUP-00195,PRD-04527,2025-11-15,2025-11-25,5898,1938.26,11431857.48,EUR,PENDING_APPROVAL
PO-SYN-0019490,SUP-00944,PRD-01010,06/25/2025,27-Jul-2025,2067,1761.79,3641619.93,GBP,PENDING_APPROVAL
PO-SYN-0019491,SUP-00416,PRD-01611,2024-02-23,2024-04-30,2119,39.69,84103.11,CNY,approved 
PO-SYN-0019492,SUP-00520,PRD-01289,2025-04-30,2025-07-05,6906,2168.59,14976282.54,EUR,PENDING_APPROVAL
PO-SYN-0019493,SUP-00872,PRD-04574,2024-12-24,2025-03-07,7391,1719.04,12705424.64,usd,approved 
PO-SYN-0019494,SUP-00681,PRD-02355,2024/01/17,PENDING_DATE,11581,1042.69,12075392.89,eur,PENDING_APPROVAL
PO-SYN-0019495,SUP-88888,PRD-01820,01/12/2026,20-Feb-2026,3168,176.96,560609.28,eur,Approved
PO-SYN-0019496,SUP-00727,PRD-03983,2026-03-22,2026-04-12,8438,2478.82,20916283.16,CNY,FULFILLED
PO-SYN-0019497,SUP-00553,PRD-04566,2025-08-09,2025-10-04,4258,640.99,2729335.42,JPY,CANCELLED
PO-SYN-0019498,SUP-00666,PRD-00137,2024-12-28,2025-02-21,5986,1252.6,7498063.6,usd,FULFILLED
PO-SYN-0019499,SUP-00761,PRD-04948,2025-06-01,2025-08-03,13605,1403.51,19094753.55,usd,FULFILLED
PO-SYN-0019500,SUP-00976,PRD-03015,05/30/2025,16-Jul-2025,-500,,,JPY,APPROVED
PO-SYN-0019501,SUP-00479,PRD-00895,2024-12-14,2025-01-31,1491,191.09,284915.19,JPY,CANCELLED
PO-SYN-0019502,SUP-00862,PRD-04512,2025-10-30,2025-12-06,5378,2205.96,11863652.88,usd,CANCELLED
PO-SYN-0019503,SUP-00652,PRD-04086,2026/06/04,PENDING_DATE,10085,956.31,9644386.35,EUR,APPROVED
PO-SYN-0019504,SUP-00732,PRD-00072,2025-12-31,2026-02-27,9774,219.78,2148129.72,eur,FULFILLED
PO-SYN-0019505,SUP-00729,PRD-04681,03/15/2026,04-Apr-2026,1274,1857.93,2367002.82,eur,approved 
PO-SYN-0019506,SUP-00867,PRD-00379,2025-11-15,2026-01-01,8458,1984.31,16783293.98,usd,FULFILLED
PO-SYN-0019507,SUP-00872,PRD-03684,2025-09-19,2025-11-15,14650,821.17,12030140.5,usd,IN_TRANSIT
PO-SYN-0019508,SUP-00296,PRD-03130,2025-11-03,2025-12-12,7105,506.07,3595627.35,CNY,Approved
PO-SYN-0019509,SUP-00272,PRD-04441,2024-03-26,2024-05-25,4947,776.26,3840158.22,eur,FULFILLED
PO-SYN-0019510,SUP-00501,PRD-04330,01/03/2025,24-Jan-2025,10220,1847.35,18879917.0,eur,IN_TRANSIT
PO-SYN-0019511,SUP-00375,PRD-03883,2025-10-30,2025-11-30,540,1559.16,841946.4,EUR,FULFILLED
PO-SYN-0019512,SUP-00874,PRD-02673,2026/05/31,PENDING_DATE,376,1780.49,669464.24,JPY,approved 
PO-SYN-0019513,SUP-00240,PRD-03211,2024-05-08,2024-07-11,8738,2297.7,20077302.6,CNY,PENDING_APPROVAL
PO-SYN-0019514,SUP-00933,PRD-02808,2025-09-22,2025-10-14,12652,1724.12,21813566.24,USD,Approved
PO-SYN-0019515,SUP-00224,PRD-04011,02/13/2025,10-Mar-2025,4812,,,eur,CANCELLED
PO-SYN-0019516,SUP-00469,PRD-03882,2025-12-22,2026-01-03,11517,2397.55,27612583.35,EUR,PENDING_APPROVAL
PO-SYN-0019517,SUP-00954,PRD-01989,2026-03-16,2026-05-07,4817,429.31,2067986.27,eur,Approved
PO-SYN-0019518,SUP-00510,PRD-04204,2025-07-14,2025-09-23,727,13.3,9669.1,CNY,PENDING_APPROVAL
PO-SYN-0019519,SUP-00033,PRD-00618,2025-03-18,2025-03-30,830,679.68,564134.4,JPY,IN_TRANSIT
PO-SYN-0019520,SUP-00040,PRD-77777,08/05/2025,03-Sep-2025,1877,215.37,404249.49,JPY,IN_TRANSIT
PO-SYN-0019521,SUP-00636,PRD-04695,2025/04/26,PENDING_DATE,6121,344.3,2107460.3,eur,IN_TRANSIT
PO-SYN-0019522,SUP-00729,PRD-03162,2025-07-06,2025-09-09,9501,1358.25,12904733.25,USD,CANCELLED
PO-SYN-0019523,SUP-00664,PRD-04191,2025-03-30,2025-05-19,9845,2159.98,21265003.1,CNY,IN_TRANSIT
PO-SYN-0019524,SUP-00864,PRD-01042,2026-03-28,2026-05-19,9482,2349.45,22277484.9,USD,PENDING_APPROVAL
PO-SYN-0019525,SUP-00003,PRD-01318,05/29/2026,26-Jun-2026,8029,2099.27,16855038.83,CNY,PENDING_APPROVAL
PO-SYN-0019526,SUP-00509,PRD-02190,2025-02-15,2025-04-10,1804,2276.24,4106336.96,JPY,APPROVED
PO-SYN-0019527,SUP-00904,PRD-04563,2026-04-05,2026-05-20,3493,984.68,3439487.24,GBP,approved 
PO-SYN-0019528,SUP-00869,PRD-04333,2026-06-07,2026-06-30,6824,545.88,3725085.12,JPY,FULFILLED
PO-SYN-0019529,SUP-00028,PRD-02340,2024-04-17,2024-04-30,8987,1219.86,10962881.82,USD,approved 
PO-SYN-0019530,SUP-88888,PRD-03330,02/08/2026,04-Apr-2026,-500,,,EUR,FULFILLED
PO-SYN-0019531,SUP-00985,PRD-00929,2025-01-29,2025-04-03,10505,647.0,6796735.0,GBP,approved 
PO-SYN-0019532,SUP-00029,PRD-04281,2024-03-19,2024-04-13,409,381.52,156041.68,eur,CANCELLED
PO-SYN-0019533,SUP-00412,PRD-03932,2024-07-31,2024-08-08,4463,1762.34,7865323.42,eur,IN_TRANSIT
PO-SYN-0019534,SUP-00754,PRD-03468,2024-09-07,2024-11-01,937,320.15,299980.55,GBP,IN_TRANSIT
PO-SYN-0019535,SUP-00986,PRD-04529,04/07/2025,07-Jun-2025,6370,1159.18,7383976.6,JPY,approved 
PO-SYN-0019536,SUP-00608,PRD-00250,2025-10-16,2025-12-12,1095,1895.86,2075966.7,usd,APPROVED
PO-SYN-0019537,SUP-00578,PRD-01569,2024-07-21,2024-09-07,227,2396.05,543903.35,usd,CANCELLED
PO-SYN-0019538,SUP-00547,PRD-04231,2025-12-04,2025-12-26,11594,1429.22,16570376.68,usd,IN_TRANSIT
PO-SYN-0019539,SUP-00745,PRD-00042,2024/05/15,PENDING_DATE,2161,1541.98,3332218.78,JPY,CANCELLED
PO-SYN-0019540,SUP-00717,PRD-01315,05/06/2026,20-Jul-2026,14081,2160.61,30423549.41,JPY,APPROVED
PO-SYN-0019541,SUP-00702,PRD-01753,2025-11-15,2025-12-07,9267,432.35,4006587.45,CNY,FULFILLED
PO-SYN-0019542,SUP-00784,PRD-00562,2026-01-20,2026-03-22,13916,904.98,12593701.68,JPY,PENDING_APPROVAL
