PO_Number,SupplierID,ProductID,OrderDate,ExpectedDeliveryDate,QuantityOrdered,UnitCost,TotalPOValue,Currency,PO_Status
PO-SYN-0016743,SUP-00539,PRD-03055,2024-02-23,2024-04-24,11118,1903.63,21164558.34,EUR,FULFILLED
PO-SYN-0016744,SUP-00687,PRD-00476,2024-03-21,2024-04-11,11775,2442.42,28759495.5,JPY,FULFILLED
PO-SYN-0016745,SUP-00281,PRD-01846,2024-08-20,2024-08-27,2786,2389.4,6656868.4,INR,FULFILLED
PO-SYN-0016746,SUP-00649,PRD-04219,2025-08-27,2025-10-19,14244,1210.25,17238801.0,CNY,FULFILLED
PO-SYN-0016747,SUP-00564,PRD-02895,2025-11-09,2025-11-23,11080,1762.73,19531048.4,KRW,IN_TRANSIT
PO-SYN-0016748,SUP-00553,PRD-04100,2025-10-28,2025-11-12,14169,909.2,12882454.8,KRW,APPROVED
PO-SYN-0016749,SUP-00149,PRD-00487,2025-07-05,2025-09-02,3719,2499.38,9295194.22,EUR,FULFILLED
PO-SYN-0016750,SUP-00276,PRD-02689,2025-03-21,2025-03-28,7880,2451.1,19314668.0,CNY,FULFILLED
PO-SYN-0016751,SUP-00685,PRD-00620,2024-11-23,2025-01-20,10498,1855.46,19478619.08,INR,FULFILLED
PO-SYN-0016752,SUP-00144,PRD-00830,2026-01-04,2026-01-31,4733,1743.84,8253594.72,EUR,APPROVED
PO-SYN-0016753,SUP-00186,PRD-00885,2024-04-04,2024-05-02,2944,1121.25,3300960.0,EUR,PENDING_APPROVAL
PO-SYN-0016754,SUP-00315,PRD-02601,2024-02-20,2024-03-11,2544,682.75,1736916.0,CNY,FULFILLED
PO-SYN-0016755,SUP-00933,PRD-01452,2025-07-04,2025-07-20,968,161.22,156060.96,EUR,APPROVED
PO-SYN-0016756,SUP-00524,PRD-04030,2024-04-09,2024-04-28,3893,217.33,846065.69,KRW,IN_TRANSIT
PO-SYN-0016757,SUP-00759,PRD-02847,2025-10-08,2025-11-17,13006,2112.6,27476475.6,INR,IN_TRANSIT
PO-SYN-0016758,SUP-00608,PRD-03338,2024-11-18,2025-01-23,14994,1540.18,23093458.92,INR,FULFILLED
PO-SYN-0016759,SUP-00469,PRD-03199,2026-01-01,2026-02-25,692,793.22,548908.24,USD,APPROVED
PO-SYN-0016760,SUP-00508,PRD-01236,2025-02-19,2025-04-22,1595,62.17,99161.15,USD,FULFILLED
PO-SYN-0016761,SUP-00880,PRD-00691,2024-02-19,2024-04-10,1081,736.5,796156.5,CNY,FULFILLED
PO-SYN-0016762,SUP-00839,PRD-04568,2026-04-08,2026-05-13,14178,1312.1,18602953.8,CNY,FULFILLED
PO-SYN-0016763,SUP-00984,PRD-00576,2025-09-07,2025-11-05,14690,1740.45,25567210.5,INR,FULFILLED
PO-SYN-0016764,SUP-00489,PRD-00992,2024-06-07,2024-07-07,10663,666.09,7102517.67,KRW,APPROVED
PO-SYN-0016765,SUP-00842,PRD-00557,2025-09-05,2025-11-14,1191,404.07,481247.37,EUR,IN_TRANSIT
PO-SYN-0016766,SUP-00585,PRD-01419,2026-02-25,2026-04-12,2277,1108.91,2524988.07,GBP,FULFILLED
PO-SYN-0016767,SUP-00556,PRD-04120,2025-02-15,2025-03-22,13847,476.56,6598926.32,USD,IN_TRANSIT
PO-SYN-0016768,SUP-00447,PRD-01094,2026-03-04,2026-04-25,3189,583.33,1860239.37,JPY,IN_TRANSIT
PO-SYN-0016769,SUP-00693,PRD-03952,2025-12-07,2026-02-02,7000,1184.76,8293320.0,USD,IN_TRANSIT
PO-SYN-0016770,SUP-00427,PRD-02026,2024-08-12,2024-09-06,1939,980.25,1900704.75,INR,PENDING_APPROVAL
PO-SYN-0016771,SUP-00397,PRD-00974,2024-09-02,2024-11-04,10848,1429.25,15504504.0,KRW,APPROVED
PO-SYN-0016772,SUP-00179,PRD-03912,2024-06-08,2024-08-11,14547,1833.48,26671633.56,EUR,APPROVED
PO-SYN-0016773,SUP-00737,PRD-01236,2024-06-02,2024-08-07,2305,2366.5,5454782.5,USD,DELAYED
PO-SYN-0016774,SUP-00777,PRD-03916,2024-03-04,2024-05-17,14189,702.83,9972454.87,CNY,IN_TRANSIT
PO-SYN-0016775,SUP-00243,PRD-04933,2026-02-25,2026-05-06,12385,1166.58,14448093.3,GBP,PENDING_APPROVAL
PO-SYN-0016776,SUP-00353,PRD-03617,2026-03-25,2026-05-05,9670,441.39,4268241.3,EUR,APPROVED
PO-SYN-0016777,SUP-00508,PRD-03586,2025-07-12,2025-09-24,13589,1754.31,23839318.59,EUR,FULFILLED
PO-SYN-0016778,SUP-00946,PRD-00512,2025-09-06,2025-11-20,422,2378.6,1003769.2,GBP,PENDING_APPROVAL
PO-SYN-0016779,SUP-00978,PRD-01852,2025-05-06,2025-06-30,12856,1820.64,23406147.84,KRW,IN_TRANSIT
PO-SYN-0016780,SUP-00714,PRD-04159,2025-07-13,2025-08-26,13307,1745.63,23229098.41,INR,PENDING_APPROVAL
PO-SYN-0016781,SUP-00862,PRD-03535,2025-11-07,2025-11-16,12147,2470.76,30012321.72,INR,FULFILLED
PO-SYN-0016782,SUP-00485,PRD-04068,2025-09-08,2025-10-18,8370,591.7,4952529.0,JPY,FULFILLED
PO-SYN-0016783,SUP-00586,PRD-00921,2026-05-15,2026-07-23,3177,479.46,1523244.42,INR,IN_TRANSIT
PO-SYN-0016784,SUP-00862,PRD-01279,2024-05-11,2024-06-29,13711,1519.25,20830436.75,GBP,FULFILLED
PO-SYN-0016785,SUP-00846,PRD-00310,2024-08-19,2024-09-05,2079,2177.06,4526107.74,JPY,FULFILLED
PO-SYN-0016786,SUP-00074,PRD-02564,2024-08-19,2024-08-29,3194,2488.24,7947438.56,GBP,IN_TRANSIT
PO-SYN-0016787,SUP-00082,PRD-02913,2024-11-03,2024-12-04,11931,1333.49,15909869.19,KRW,DELAYED
PO-SYN-0016788,SUP-00896,PRD-03704,2025-11-12,2025-12-30,3385,1674.32,5667573.2,USD,IN_TRANSIT
PO-SYN-0016789,SUP-00805,PRD-03846,2025-11-11,2026-01-10,12589,1558.31,19617564.59,EUR,APPROVED
PO-SYN-0016790,SUP-00795,PRD-02613,2024-02-04,2024-03-09,9275,1133.84,10516366.0,GBP,APPROVED
PO-SYN-0016791,SUP-00886,PRD-03787,2026-05-25,2026-06-05,5601,1331.03,7455099.03,JPY,APPROVED
PO-SYN-0016792,SUP-00118,PRD-01705,2026-03-31,2026-05-28,11030,2058.69,22707350.7,GBP,FULFILLED
PO-SYN-0016793,SUP-00006,PRD-00730,2025-05-03,2025-07-06,4620,1889.77,8730737.4,EUR,APPROVED
PO-SYN-0016794,SUP-00932,PRD-00281,2025-07-06,2025-08-31,6693,2439.38,16326770.34,EUR,IN_TRANSIT
PO-SYN-0016795,SUP-00840,PRD-02620,2024-10-10,2024-12-23,2235,1445.76,3231273.6,GBP,FULFILLED
PO-SYN-0016796,SUP-00895,PRD-04435,2024-10-11,2024-10-20,12373,1409.94,17445187.62,JPY,FULFILLED
PO-SYN-0016797,SUP-00008,PRD-00482,2025-12-06,2026-01-30,3404,1899.44,6465693.76,KRW,APPROVED
PO-SYN-0016798,SUP-00952,PRD-04918,2025-10-08,2025-11-15,8077,2098.83,16952249.91,INR,FULFILLED
PO-SYN-0016799,SUP-00034,PRD-04155,2025-02-08,2025-03-04,3497,2087.7,7300686.9,CNY,FULFILLED
PO-SYN-0016800,SUP-00200,PRD-02251,2026-04-20,2026-06-19,14725,82.7,1217757.5,KRW,PENDING_APPROVAL
PO-SYN-0016801,SUP-00157,PRD-03627,2024-05-04,2024-05-23,1157,1529.94,1770140.58,GBP,FULFILLED
PO-SYN-0016802,SUP-00608,PRD-04569,2025-06-01,2025-07-25,11716,2066.6,24212285.6,EUR,APPROVED
PO-SYN-0016803,SUP-00021,PRD-02805,2024-10-07,2024-10-27,8153,455.41,3712957.73,INR,DELAYED
PO-SYN-0016804,SUP-00655,PRD-03877,2025-11-02,2025-11-10,1119,395.17,442195.23,USD,FULFILLED
PO-SYN-0016805,SUP-00243,PRD-04132,2026-03-10,2026-03-30,2641,1584.65,4185060.65,EUR,IN_TRANSIT
PO-SYN-0016806,SUP-00551,PRD-04306,2025-06-01,2025-08-11,14013,1332.77,18676106.01,JPY,FULFILLED
PO-SYN-0016807,SUP-00411,PRD-00036,2025-06-30,2025-07-15,8406,204.3,1717345.8,CNY,FULFILLED
PO-SYN-0016808,SUP-00131,PRD-01361,2024-09-17,2024-09-24,682,55.11,37585.02,KRW,IN_TRANSIT
PO-SYN-0016809,SUP-00976,PRD-04762,2026-01-31,2026-02-14,9781,756.84,7402652.04,KRW,CANCELLED
PO-SYN-0016810,SUP-00006,PRD-02512,2025-10-19,2025-10-27,436,720.92,314321.12,CNY,APPROVED
PO-SYN-0016811,SUP-00403,PRD-02774,2026-05-10,2026-06-23,10730,1784.33,19145860.9,CNY,IN_TRANSIT
PO-SYN-0016812,SUP-00674,PRD-00048,2026-03-06,2026-03-26,12360,504.79,6239204.4,USD,FULFILLED
PO-SYN-0016813,SUP-00166,PRD-04180,2026-01-21,2026-03-12,3863,2290.72,8849051.36,JPY,FULFILLED
PO-SYN-0016814,SUP-00877,PRD-02473,2025-05-28,2025-07-30,5216,1591.03,8298812.48,KRW,IN_TRANSIT
PO-SYN-0016815,SUP-00803,PRD-01640,2024-11-04,2024-11-17,3817,1517.57,5792564.69,INR,IN_TRANSIT
PO-SYN-0016816,SUP-00157,PRD-03630,2025-10-26,2025-12-03,2767,1392.11,3851968.37,INR,IN_TRANSIT
PO-SYN-0016817,SUP-00188,PRD-02235,2026-04-28,2026-05-12,5209,641.39,3341000.51,USD,APPROVED
PO-SYN-0016818,SUP-00387,PRD-01554,2026-01-25,2026-02-19,6382,2329.54,14867124.28,INR,FULFILLED
PO-SYN-0016819,SUP-00540,PRD-02399,2024-06-25,2024-08-23,5679,204.79,1163002.41,GBP,FULFILLED
PO-SYN-0016820,SUP-00652,PRD-00472,2025-11-03,2025-11-26,5001,102.18,511002.18,INR,IN_TRANSIT
PO-SYN-0016821,SUP-00427,PRD-01883,2024-11-03,2024-11-10,12592,745.8,9391113.6,USD,FULFILLED
PO-SYN-0016822,SUP-00706,PRD-03575,2025-01-26,2025-03-06,6561,1131.3,7422459.3,CNY,FULFILLED
PO-SYN-0016823,SUP-00965,PRD-03468,2025-03-23,2025-04-15,5686,128.76,732129.36,GBP,PENDING_APPROVAL
PO-SYN-0016824,SUP-00252,PRD-00285,2025-02-05,2025-03-13,964,1195.2,1152172.8,INR,IN_TRANSIT
PO-SYN-0016825,SUP-00143,PRD-04130,2025-05-12,2025-07-10,13099,871.84,11420232.16,INR,APPROVED
PO-SYN-0016826,SUP-00050,PRD-01757,2025-10-22,2025-11-06,4830,1547.3,7473459.0,EUR,IN_TRANSIT
PO-SYN-0016827,SUP-00939,PRD-00076,2026-05-29,2026-06-19,10261,775.28,7955148.08,USD,CANCELLED
PO-SYN-0016828,SUP-00519,PRD-00610,2024-09-05,2024-09-25,12017,1106.28,13294166.76,KRW,FULFILLED
PO-SYN-0016829,SUP-00882,PRD-04739,2024-07-15,2024-09-16,7836,1006.31,7885445.16,INR,APPROVED
PO-SYN-0016830,SUP-00860,PRD-00724,2024-10-09,2024-11-15,9713,2450.22,23798986.86,CNY,PENDING_APPROVAL
PO-SYN-0016831,SUP-00945,PRD-02311,2024-03-27,2024-04-18,1077,638.91,688106.07,CNY,FULFILLED
PO-SYN-0016832,SUP-00136,PRD-04616,2024-12-25,2025-01-25,76,1532.35,116458.6,KRW,FULFILLED
PO-SYN-0016833,SUP-00007,PRD-02901,2026-06-18,2026-08-10,10015,1235.92,12377738.8,USD,PENDING_APPROVAL
PO-SYN-0016834,SUP-00410,PRD-03415,2025-07-17,2025-09-23,4210,905.77,3813291.7,JPY,IN_TRANSIT
PO-SYN-0016835,SUP-00484,PRD-00482,2024-07-10,2024-09-13,12954,2048.5,26536269.0,EUR,IN_TRANSIT
PO-SYN-0016836,SUP-00763,PRD-03122,2025-09-22,2025-11-24,9167,1969.65,18055781.55,JPY,APPROVED
PO-SYN-0016837,SUP-00420,PRD-01897,2024-07-12,2024-08-31,11532,2035.85,23477422.2,CNY,DELAYED
PO-SYN-0016838,SUP-00676,PRD-00717,2024-05-02,2024-05-23,1433,2085.41,2988392.53,CNY,FULFILLED
PO-SYN-0016839,SUP-00321,PRD-04371,2025-09-30,2025-10-11,110,2309.23,254015.3,CNY,CANCELLED
PO-SYN-0016840,SUP-00638,PRD-04217,2026-03-28,2026-05-13,14560,330.92,4818195.2,EUR,APPROVED
PO-SYN-0016841,SUP-00203,PRD-00572,2025-03-14,2025-05-09,4792,1884.25,9029326.0,EUR,FULFILLED
PO-SYN-0016842,SUP-00002,PRD-03543,2026-02-11,2026-03-21,5002,1175.08,5877750.16,KRW,APPROVED
PO-SYN-0016843,SUP-00224,PRD-01943,2025-11-26,2026-01-02,1516,478.92,726042.72,USD,APPROVED
PO-SYN-0016844,SUP-00439,PRD-02950,2024-08-15,2024-10-03,1837,184.78,339440.86,KRW,IN_TRANSIT
PO-SYN-0016845,SUP-00327,PRD-02881,2025-09-01,2025-10-26,5800,1337.9,7759820.0,INR,FULFILLED
PO-SYN-0016846,SUP-00384,PRD-00600,2024-03-14,2024-05-07,5751,2186.15,12572548.65,KRW,APPROVED
PO-SYN-0016847,SUP-00387,PRD-00424,2025-04-22,2025-06-26,4192,814.0,3412288.0,CNY,APPROVED
PO-SYN-0016848,SUP-00111,PRD-00460,2026-03-23,2026-04-27,6160,1926.63,11868040.8,INR,FULFILLED
PO-SYN-0016849,SUP-00591,PRD-02255,2024-06-07,2024-07-03,2896,797.3,2308980.8,KRW,APPROVED
PO-SYN-0016850,SUP-00345,PRD-04815,2024-03-13,2024-04-19,4773,598.5,2856640.5,GBP,FULFILLED
PO-SYN-0016851,SUP-00684,PRD-01215,2024-03-15,2024-04-03,13386,1802.48,24127997.28,CNY,FULFILLED
PO-SYN-0016852,SUP-00251,PRD-01916,2025-01-07,2025-02-15,5176,2370.57,12270070.32,KRW,FULFILLED
PO-SYN-0016853,SUP-00656,PRD-00649,2024-03-08,2024-04-27,231,2042.67,471856.77,KRW,FULFILLED
PO-SYN-0016854,SUP-00459,PRD-04869,2024-02-09,2024-02-21,4168,1019.71,4250151.28,JPY,PENDING_APPROVAL
PO-SYN-0016855,SUP-00924,PRD-02508,2024-08-23,2024-10-22,1882,980.53,1845357.46,GBP,PENDING_APPROVAL
PO-SYN-0016856,SUP-00940,PRD-00624,2024-01-07,2024-02-21,11038,1102.77,12172375.26,EUR,DELAYED
PO-SYN-0016857,SUP-00950,PRD-04913,2025-06-06,2025-07-20,5732,2137.59,12252665.88,INR,FULFILLED
PO-SYN-0016858,SUP-00268,PRD-02605,2025-05-26,2025-07-30,5708,2400.58,13702510.64,INR,IN_TRANSIT
PO-SYN-0016859,SUP-00441,PRD-03386,2026-03-14,2026-05-19,5899,343.77,2027899.23,GBP,APPROVED
PO-SYN-0016860,SUP-00605,PRD-01917,2025-01-27,2025-03-28,7209,309.2,2229022.8,JPY,IN_TRANSIT
PO-SYN-0016861,SUP-00321,PRD-04408,2025-09-03,2025-10-28,3635,916.99,3333258.65,GBP,FULFILLED
PO-SYN-0016862,SUP-00851,PRD-03264,2026-04-11,2026-04-23,11654,1791.07,20873129.78,GBP,APPROVED
PO-SYN-0016863,SUP-00968,PRD-02716,2025-08-07,2025-08-28,9897,1202.69,11903022.93,CNY,IN_TRANSIT
PO-SYN-0016864,SUP-00096,PRD-02612,2024-02-09,2024-04-15,13060,571.52,7464051.2,KRW,CANCELLED
PO-SYN-0016865,SUP-00361,PRD-02422,2025-11-01,2025-12-20,3409,1694.65,5777061.85,CNY,IN_TRANSIT
PO-SYN-0016866,SUP-00422,PRD-02747,2024-09-07,2024-10-03,11024,608.25,6705348.0,JPY,APPROVED
PO-SYN-0016867,SUP-00137,PRD-01854,2025-08-21,2025-09-12,5356,1414.31,7575044.36,INR,FULFILLED
PO-SYN-0016868,SUP-00256,PRD-00192,2024-08-28,2024-10-11,6317,2244.87,14180843.79,GBP,FULFILLED
PO-SYN-0016869,SUP-00213,PRD-01189,2025-04-18,2025-06-15,6960,2382.69,16583522.4,JPY,IN_TRANSIT
PO-SYN-0016870,SUP-00883,PRD-04050,2024-12-18,2025-03-03,6507,1939.33,12619220.31,JPY,IN_TRANSIT
PO-SYN-0016871,SUP-00439,PRD-02429,2026-05-09,2026-06-11,5467,2469.83,13502560.61,GBP,FULFILLED
PO-SYN-0016872,SUP-00934,PRD-01393,2025-08-30,2025-10-31,11922,504.4,6013456.8,JPY,FULFILLED
PO-SYN-0016873,SUP-00274,PRD-04117,2026-06-04,2026-08-05,3353,139.16,466603.48,JPY,IN_TRANSIT
PO-SYN-0016874,SUP-00027,PRD-00549,2025-05-26,2025-07-07,11491,1380.47,15862980.77,GBP,PENDING_APPROVAL
PO-SYN-0016875,SUP-00835,PRD-02939,2025-05-24,2025-07-07,10419,1858.81,19366941.39,JPY,PENDING_APPROVAL
PO-SYN-0016876,SUP-00802,PRD-00253,2025-06-09,2025-08-18,6365,392.11,2495780.15,GBP,APPROVED
PO-SYN-0016877,SUP-00442,PRD-04180,2024-09-29,2024-12-06,5388,2490.11,13416712.68,GBP,APPROVED
PO-SYN-0016878,SUP-00062,PRD-03733,2024-01-27,2024-02-09,4482,441.45,1978578.9,GBP,APPROVED
PO-SYN-0016879,SUP-00878,PRD-00985,2025-03-13,2025-04-29,12800,1763.96,22578688.0,GBP,APPROVED
PO-SYN-0016880,SUP-00303,PRD-01735,2024-09-28,2024-11-23,1490,1653.44,2463625.6,JPY,FULFILLED
PO-SYN-0016881,SUP-00533,PRD-02586,2025-12-09,2025-12-18,10519,39.67,417288.73,GBP,DELAYED
PO-SYN-0016882,SUP-00334,PRD-01379,2024-01-27,2024-02-14,1637,2418.83,3959624.71,USD,IN_TRANSIT
PO-SYN-0016883,SUP-00639,PRD-04850,2026-02-15,2026-04-09,4420,380.03,1679732.6,USD,APPROVED
PO-SYN-0016884,SUP-00840,PRD-04064,2025-07-26,2025-10-04,8183,226.95,1857131.85,INR,DELAYED
PO-SYN-0016885,SUP-00411,PRD-01299,2024-12-29,2025-01-05,13636,2071.07,28241110.52,GBP,IN_TRANSIT
PO-SYN-0016886,SUP-00981,PRD-00886,2025-05-31,2025-07-08,1660,905.57,1503246.2,KRW,FULFILLED
PO-SYN-0016887,SUP-00432,PRD-01584,2024-07-16,2024-09-19,2829,859.31,2430987.99,CNY,FULFILLED
PO-SYN-0016888,SUP-00061,PRD-03307,2024-07-10,2024-07-27,9051,1953.2,17678413.2,INR,IN_TRANSIT
PO-SYN-0016889,SUP-00946,PRD-00768,2024-08-12,2024-08-20,4372,2056.23,8989837.56,JPY,DELAYED
PO-SYN-0016890,SUP-00078,PRD-03521,2024-05-13,2024-07-18,14026,1255.26,17606276.76,EUR,IN_TRANSIT
PO-SYN-0016891,SUP-00823,PRD-00397,2025-08-10,2025-10-13,12671,939.11,11899462.81,EUR,FULFILLED
PO-SYN-0016892,SUP-00767,PRD-03638,2025-03-19,2025-03-31,5955,1133.77,6751600.35,CNY,FULFILLED
PO-SYN-0016893,SUP-00031,PRD-01571,2024-12-01,2024-12-28,6119,790.71,4838354.49,EUR,PENDING_APPROVAL
PO-SYN-0016894,SUP-00462,PRD-02943,2024-08-14,2024-10-22,8570,1288.01,11038245.7,EUR,FULFILLED
PO-SYN-0016895,SUP-00451,PRD-02333,2025-11-12,2025-12-06,14657,1881.17,27572308.69,EUR,FULFILLED
PO-SYN-0016896,SUP-00851,PRD-00522,2025-12-09,2025-12-16,2343,864.47,2025453.21,USD,PENDING_APPROVAL
PO-SYN-0016897,SUP-00011,PRD-02180,2024-09-13,2024-11-21,14044,388.12,5450757.28,INR,APPROVED
PO-SYN-0016898,SUP-00434,PRD-04541,2024-08-14,2024-10-28,10781,1248.49,13459970.69,USD,IN_TRANSIT
PO-SYN-0016899,SUP-00224,PRD-04669,2024-03-25,2024-04-06,313,1257.9,393722.7,KRW,FULFILLED
PO-SYN-0016900,SUP-00902,PRD-01772,2025-09-15,2025-10-27,9455,893.85,8451351.75,CNY,IN_TRANSIT
PO-SYN-0016901,SUP-00891,PRD-01663,2025-03-12,2025-04-13,5998,2101.58,12605276.84,KRW,PENDING_APPROVAL
PO-SYN-0016902,SUP-00578,PRD-00108,2025-10-05,2025-10-18,12123,1301.95,15783539.85,INR,FULFILLED
PO-SYN-0016903,SUP-00902,PRD-04090,2024-10-11,2024-11-15,7079,1862.52,13184779.08,USD,PENDING_APPROVAL
PO-SYN-0016904,SUP-00734,PRD-03282,2025-02-14,2025-04-27,12238,2235.95,27363556.1,USD,FULFILLED
PO-SYN-0016905,SUP-00009,PRD-01097,2025-08-04,2025-08-22,3185,2499.56,7961098.6,JPY,PENDING_APPROVAL
PO-SYN-0016906,SUP-00504,PRD-00270,2024-06-27,2024-08-06,4477,1968.93,8814899.61,CNY,FULFILLED
PO-SYN-0016907,SUP-00743,PRD-03840,2025-10-11,2025-12-16,12492,93.13,1163379.96,GBP,IN_TRANSIT
PO-SYN-0016908,SUP-00945,PRD-03278,2025-03-23,2025-06-02,10333,2285.57,23616794.81,GBP,FULFILLED
PO-SYN-0016909,SUP-00280,PRD-03183,2025-10-24,2025-11-18,9427,836.16,7882480.32,EUR,PENDING_APPROVAL
PO-SYN-0016910,SUP-00300,PRD-02328,2024-02-27,2024-03-19,7150,556.81,3981191.5,CNY,IN_TRANSIT
PO-SYN-0016911,SUP-00056,PRD-03438,2026-06-17,2026-06-30,72,242.79,17480.88,USD,IN_TRANSIT
PO-SYN-0016912,SUP-00016,PRD-02390,2025-12-09,2026-02-09,6877,1051.61,7231921.97,GBP,FULFILLED
PO-SYN-0016913,SUP-00819,PRD-00303,2025-05-25,2025-08-05,1834,1860.34,3411863.56,CNY,APPROVED
PO-SYN-0016914,SUP-00224,PRD-02105,2025-10-07,2025-11-02,2268,917.34,2080527.12,JPY,FULFILLED
PO-SYN-0016915,SUP-00955,PRD-02679,2026-01-13,2026-01-30,14813,11.94,176867.22,JPY,FULFILLED
PO-SYN-0016916,SUP-00119,PRD-00103,2025-08-23,2025-10-30,11135,2496.61,27799752.35,INR,FULFILLED
PO-SYN-0016917,SUP-00145,PRD-02285,2025-03-18,2025-05-26,2091,1677.64,3507945.24,JPY,IN_TRANSIT
PO-SYN-0016918,SUP-00791,PRD-00157,2025-12-08,2026-02-07,14512,402.26,5837597.12,USD,FULFILLED
PO-SYN-0016919,SUP-00928,PRD-02782,2024-02-03,2024-04-07,322,2201.81,708982.82,USD,IN_TRANSIT
PO-SYN-0016920,SUP-00261,PRD-03646,2025-01-09,2025-01-20,1793,2197.26,3939687.18,EUR,PENDING_APPROVAL
PO-SYN-0016921,SUP-00176,PRD-00368,2024-09-09,2024-10-08,4320,1311.44,5665420.8,USD,FULFILLED
PO-SYN-0016922,SUP-00793,PRD-01299,2026-06-13,2026-06-20,5114,654.15,3345323.1,INR,IN_TRANSIT
PO-SYN-0016923,SUP-00280,PRD-02608,2024-03-14,2024-03-30,9825,1450.91,14255190.75,CNY,DELAYED
PO-SYN-0016924,SUP-00405,PRD-04995,2025-12-25,2026-02-22,4539,722.88,3281152.32,EUR,FULFILLED
PO-SYN-0016925,SUP-00144,PRD-04533,2025-06-07,2025-08-02,627,566.52,355208.04,JPY,IN_TRANSIT
PO-SYN-0016926,SUP-00671,PRD-04190,2025-04-03,2025-06-14,6341,909.76,5768788.16,KRW,APPROVED
PO-SYN-0016927,SUP-00342,PRD-04542,2025-02-14,2025-03-22,8592,60.57,520417.44,INR,PENDING_APPROVAL
PO-SYN-0016928,SUP-00335,PRD-00672,2026-03-08,2026-04-14,3513,2302.25,8087804.25,INR,IN_TRANSIT
PO-SYN-0016929,SUP-00379,PRD-04226,2026-06-10,2026-08-05,2551,437.84,1116929.84,USD,APPROVED
PO-SYN-0016930,SUP-00321,PRD-01857,2026-06-15,2026-08-22,4858,867.67,4215140.86,JPY,IN_TRANSIT
PO-SYN-0016931,SUP-00037,PRD-02691,2024-08-02,2024-09-29,3467,241.3,836587.1,KRW,IN_TRANSIT
PO-SYN-0016932,SUP-00676,PRD-00666,2024-11-06,2024-12-14,6182,2107.48,13028441.36,EUR,FULFILLED
PO-SYN-0016933,SUP-00952,PRD-02566,2024-11-16,2025-01-25,5413,1694.54,9172545.02,CNY,FULFILLED
PO-SYN-0016934,SUP-00369,PRD-03721,2025-12-17,2026-02-07,8331,2340.24,19496539.44,CNY,APPROVED
PO-SYN-0016935,SUP-00251,PRD-02196,2026-05-18,2026-07-20,7288,1118.07,8148494.16,JPY,APPROVED
PO-SYN-0016936,SUP-00792,PRD-02007,2025-05-12,2025-06-17,14112,1669.98,23566757.76,JPY,FULFILLED
PO-SYN-0016937,SUP-00814,PRD-03115,2025-06-19,2025-07-06,11777,51.42,605573.34,GBP,PENDING_APPROVAL
PO-SYN-0016938,SUP-00106,PRD-00665,2025-10-04,2025-10-15,13132,164.8,2164153.6,USD,FULFILLED
PO-SYN-0016939,SUP-00048,PRD-02809,2026-02-19,2026-03-30,1132,593.91,672306.12,USD,APPROVED
PO-SYN-0016940,SUP-00068,PRD-03250,2024-10-20,2024-11-23,14064,2476.7,34832308.8,JPY,PENDING_APPROVAL
PO-SYN-0016941,SUP-00521,PRD-04222,2025-09-03,2025-10-14,2559,2208.92,5652626.28,USD,IN_TRANSIT
PO-SYN-0016942,SUP-00423,PRD-00619,2024-10-06,2024-10-29,10160,504.92,5129987.2,JPY,IN_TRANSIT
PO-SYN-0016943,SUP-00851,PRD-01674,2024-01-19,2024-03-16,9032,2462.47,22241029.04,GBP,APPROVED
PO-SYN-0016944,SUP-00953,PRD-03202,2024-10-19,2024-11-08,1873,2149.06,4025189.38,CNY,IN_TRANSIT
PO-SYN-0016945,SUP-00830,PRD-02866,2025-12-09,2026-01-27,5969,1362.43,8132344.67,EUR,IN_TRANSIT
PO-SYN-0016946,SUP-00877,PRD-01080,2026-02-09,2026-04-07,14622,135.5,1981281.0,EUR,FULFILLED
PO-SYN-0016947,SUP-00447,PRD-00127,2024-11-08,2024-12-29,4819,1960.0,9445240.0,CNY,APPROVED
PO-SYN-0016948,SUP-00381,PRD-02181,2025-06-20,2025-07-14,3914,1401.42,5485157.88,JPY,FULFILLED
PO-SYN-0016949,SUP-00741,PRD-00980,2026-04-09,2026-05-31,4391,1415.67,6216206.97,JPY,APPROVED
PO-SYN-0016950,SUP-00869,PRD-02869,2026-01-17,2026-02-27,10094,1766.5,17831051.0,EUR,IN_TRANSIT
PO-SYN-0016951,SUP-00306,PRD-00365,2024-08-17,2024-08-31,400,625.39,250156.0,EUR,APPROVED
PO-SYN-0016952,SUP-00930,PRD-04427,2025-11-08,2025-12-03,6984,2273.0,15874632.0,USD,PENDING_APPROVAL
PO-SYN-0016953,SUP-00059,PRD-03372,2026-03-11,2026-03-23,13060,472.66,6172939.6,GBP,APPROVED
PO-SYN-0016954,SUP-00773,PRD-04645,2026-02-20,2026-04-25,7179,924.56,6637416.24,INR,PENDING_APPROVAL
PO-SYN-0016955,SUP-00598,PRD-03337,2025-08-26,2025-10-09,11522,126.09,1452808.98,CNY,FULFILLED
PO-SYN-0016956,SUP-00061,PRD-02580,2026-02-24,2026-03-31,5352,526.0,2815152.0,GBP,APPROVED
PO-SYN-0016957,SUP-00338,PRD-00359,2025-03-09,2025-04-11,4226,1163.1,4915260.6,INR,IN_TRANSIT
PO-SYN-0016958,SUP-00796,PRD-00945,2024-08-21,2024-09-30,691,2151.05,1486375.55,INR,FULFILLED
PO-SYN-0016959,SUP-00886,PRD-04114,2025-10-16,2025-11-01,11532,869.19,10023499.08,JPY,CANCELLED
